Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT,ABT,ACN,AON,AZN,BK,CL,JNJ
1962-12-03,,0.198932186,,0.060750525,,,,,0.04821725599999999,,,,,,,,,,,,,,,,0.071817301
1962-03-13,,0.198450774,,0.061889890999999995,,,,,0.048986915,,,,,,,,,,,,,,,,0.074163042
1962-03-14,,0.198450774,,0.06130005,,,,,0.04905226099999999,,,,,,,,,,,,,,,,0.075426199
1962-03-15,,0.19556058899999998,,0.061693273,,,,,0.048791352999999996,,,,,,,,,,,,,,,,0.075967535
1962-03-16,,0.195078909,,0.061693273,,,,,0.048791352999999996,,,,,,,,,,,,,,,,0.074163042
1962-03-19,,0.191707,,0.061693273,,,,,0.04905226099999999,,,,,,,,,,,,,,,,0.073982857
1962-03-20,,0.19122532,,0.060907427,,,,,0.049574029000000006,,,,,,,,,,,,,,,,0.073982857
1962-03-21,,0.19122532,,0.059924949000000005,,,,,0.05022629,,,,,,,,,,,,,,,,0.07362180900000001
1962-03-22,,0.19411552,,0.059335139,,,,,0.05074808,,,,,,,,,,,,,,,,0.07344123
1962-03-23,,0.19411552,,0.059335139,,,,,0.051661505999999996,,,,,,,,,,,,,,,,0.07271971599999999
1962-03-26,,0.193633705,,0.058942519000000006,,,,,0.051008984,,,,,,,,,,,,,,,,0.07289993
1962-03-27,,0.195078909,,0.058156677000000004,,,,,0.050617645999999995,,,,,,,,,,,,,,,,0.071817301
1962-03-28,,0.19556058899999998,,0.057763431,,,,,0.05022629,,,,,,,,,,,,,,,,0.071456589
1962-03-29,,0.196523964,,0.058745890999999995,,,,,0.050356757,,,,,,,,,,,,,,,,0.071456589
1962-03-30,,0.19315229399999997,,0.058745890999999995,,,,,0.049574029000000006,,,,,,,,,,,,,,,,0.069832385
1962-02-04,,0.193633705,,0.058156677000000004,,,,,0.05022629,,,,,,,,,,,,,,,,0.069471598
1962-03-04,,0.189780563,,0.057763431,,,,,0.048660897,,,,,,,,,,,,,,,,0.069832385
1962-04-04,,0.184963614,,0.058156677000000004,,,,,0.049247800999999994,,,,,,,,,,,,,,,,0.06965214
1962-05-04,,0.186890468,,0.057763431,,,,,0.049313120999999994,,,,,,,,,,,,,,,,0.07001292
1962-06-04,,0.18544544300000002,,0.058353268,,,,,0.050095879,,,,,,,,,,,,,,,,0.069471598
1962-09-04,,0.18207369699999998,,0.058549274000000005,,,,,0.05022629,,,,,,,,,,,,,,,,0.06929107
1962-10-04,,0.181110367,,0.058353268,,,,,0.05022629,,,,,,,,,,,,,,,,0.068569206
1962-11-04,,0.18640866899999997,,0.057763431,,,,,0.04905226099999999,,,,,,,,,,,,,,,,0.068930328
1962-12-04,,0.180628732,,0.055012702999999996,,,,,0.048138894,,,,,,,,,,,,,,,,0.067125842
1962-04-13,,0.18351879699999998,,0.054620136,,,,,0.049574029000000006,,,,,,,,,,,,,,,,0.068388999
1962-04-16,,0.180628732,,0.055405892000000005,,,,,0.049704473,,,,,,,,,,,,,,,,0.068208493
1962-04-17,,0.18014691800000002,,0.056584995,,,,,0.049965352000000005,,,,,,,,,,,,,,,,0.068208493
1962-04-18,,0.18207369699999998,,0.05737083,,,,,0.05022629,,,,,,,,,,,,,,,,0.067847691
1962-04-19,,0.18640866899999997,,0.05737083,,,,,0.050291630999999996,,,,,,,,,,,,,,,,0.068208493
1962-04-23,,0.190262154,,0.058156677000000004,,,,,0.050356757,,,,,,,,,,,,,,,,0.068027876
1962-04-24,,0.189780563,,0.058942519000000006,,,,,0.050617645999999995,,,,,,,,,,,,,,,,0.067125842
1962-04-25,,0.187372357,,0.058745890999999995,,,,,0.049965352000000005,,,,,,,,,,,,,,,,0.066945285
1962-04-26,,0.18014691800000002,,0.05737083,,,,,0.049704473,,,,,,,,,,,,,,,,0.06568210599999999
1962-04-27,,0.178701818,,0.056191739000000004,,,,,0.05022629,,,,,,,,,,,,,,,,0.064599589
1962-04-30,,0.17340354600000002,,0.054030851,,,,,0.048269335,,,,,,,,,,,,,,,,0.062073298
1962-01-05,,0.181110367,,0.054620136,,,,,0.04892179,,,,,,,,,,,,,,,,0.064599589
1962-02-05,,0.183037058,,0.055012702999999996,,,,,0.049508695,,,,,,,,,,,,,,,,0.06514086599999999
1962-03-05,,0.18207369699999998,,0.054620136,,,,,0.050095879,,,,,,,,,,,,,,,,0.065501645
1962-04-05,,0.181110367,,0.054620136,,,,,0.049704473,,,,,,,,,,,,,,,,0.066223465
1962-07-05,,0.18207369699999998,,0.053834245,,,,,0.049182690999999994,,,,,,,,,,,,,,,,0.066403978
1962-08-05,,0.176231757,,0.052655152999999996,,,,,0.04859557,,,,,,,,,,,,,,,,0.065862715
1962-09-05,,0.17477104100000002,,0.051083475,,,,,0.047617119000000006,,,,,,,,,,,,,,,,0.065501645
1962-10-05,,0.17477104100000002,,0.05029764,,,,,0.047225765999999995,,,,,,,,,,,,,,,,0.064058274
1962-11-05,,0.172337085,,0.04911857099999999,,,,,0.045660377,,,,,,,,,,,,,,,,0.063516945
1962-05-14,,0.17185020399999998,,0.051869299,,,,,0.044877484,,,,,,,,,,,,,,,,0.063877791
1962-05-15,,0.17769219,,0.05226256,,,,,0.047095302,,,,,,,,,,,,,,,,0.064780109
1962-05-16,,0.175744697,,0.050690245,,,,,0.047225765999999995,,,,,,,,,,,,,,,,0.064599589
1962-05-17,,0.1752581,,0.049904395,,,,,0.046703923,,,,,,,,,,,,,,,,0.06496033799999999
1962-05-18,,0.1752581,,0.05029764,,,,,0.046834398,,,,,,,,,,,,,,,,0.063877791
1962-05-21,,0.172337085,,0.05029764,,,,,0.046769085999999994,,,,,,,,,,,,,,,,0.063155897
1962-05-22,,0.168442354,,0.05029764,,,,,0.04539948,,,,,,,,,,,,,,,,0.06261307
1962-05-23,,0.163574144,,0.047940109,,,,,0.044877484,,,,,,,,,,,,,,,,0.060803439
1962-05-24,,0.157245353,,0.048332725,,,,,0.043964315,,,,,,,,,,,,,,,,0.060170180999999996
1962-05-25,,0.155298129,,0.04911857099999999,,,,,0.043442506,,,,,,,,,,,,,,,,0.056460585
1962-05-28,,0.140206486,,0.048725937000000004,,,,,0.04115954,,,,,,,,,,,,,,,,0.051574562000000004
1962-05-29,,0.159192786,,0.045189336,,,,,0.042137824000000004,,,,,,,,,,,,,,,,0.05428889
1962-05-31,,0.168442354,,0.05029764,,,,,0.043833841,,,,,,,,,,,,,,,,0.057184227000000004
1962-01-06,,0.16941598100000002,,0.05029764,,,,,0.043312091,,,,,,,,,,,,,,,,0.057908133
1962-04-06,,0.156758338,,0.047154281,,,,,0.039920173999999996,,,,,,,,,,,,,,,,0.055736657
1962-05-06,,0.165034622,,0.048529308,,,,,0.041485559,,,,,,,,,,,,,,,,0.05437921
1962-06-06,,0.168442354,,0.050101019000000004,,,,,0.042007372,,,,,,,,,,,,,,,,0.055193819000000005
1962-07-06,,0.164547682,,0.048725937000000004,,,,,0.042137824000000004,,,,,,,,,,,,,,,,0.055374574
1962-08-06,,0.165034622,,0.049511783,,,,,0.043051179,,,,,,,,,,,,,,,,0.055555604
1962-11-06,,0.161626905,,0.048725937000000004,,,,,0.043103874,,,,,,,,,,,,,,,,0.055193819000000005
1962-12-06,,0.15773235300000002,,0.047109354000000006,,,,,0.041329786,,,,,,,,,,,,,,,,0.051755354
1962-06-13,,0.153837547,,0.045729227000000004,,,,,0.040803961,,,,,,,,,,,,,,,,0.049945705
1962-06-14,,0.148482442,,0.041590065,,,,,0.040212739,,,,,,,,,,,,,,,,0.04759324
1962-06-15,,0.158705801,,0.045138087,,,,,0.04192099,,,,,,,,,,,,,,,,0.052841007999999995
1962-06-18,,0.159679443,,0.045729227000000004,,,,,0.04172397,,,,,,,,,,,,,,,,0.051755354
1962-06-19,,0.158705801,,0.045729227000000004,,,,,0.04113258,,,,,,,,,,,,,,,,0.050669622000000004
1962-06-20,,0.159192786,,0.04494084,,,,,0.040541131,,,,,,,,,,,,,,,,0.052117374
1962-06-21,,0.154324234,,0.044152472000000005,,,,,0.040015504,,,,,,,,,,,,,,,,0.049945705
1962-06-22,,0.14702199400000002,,0.042970192000000004,,,,,0.039424296,,,,,,,,,,,,,,,,0.05021711400000001
1962-06-25,,0.149456054,,0.041196205,,,,,0.039029874,,,,,,,,,,,,,,,,0.051755354
1962-06-26,,0.149456054,,0.041196205,,,,,0.038898461,,,,,,,,,,,,,,,,0.051574562000000004
1962-06-27,,0.15091650199999998,,0.042970192000000004,,,,,0.038767058,,,,,,,,,,,,,,,,0.050669622000000004
1962-06-28,,0.156271771,,0.042970192000000004,,,,,0.040606946,,,,,,,,,,,,,,,,0.053203154
1962-06-29,,0.158705801,,0.04218119,,,,,0.040212739,,,,,,,,,,,,,,,,0.056189138
1962-02-07,,0.160166413,,0.042575687,,,,,0.041263957000000004,,,,,,,,,,,,,,,,0.057003442
1962-03-07,,0.163087159,,0.044743575,,,,,0.041526776,,,,,,,,,,,,,,,,0.056822408
1962-05-07,,0.163087159,,0.044152472000000005,,,,,0.04172397,,,,,,,,,,,,,,,,0.057003442
1962-06-07,,0.157245353,,0.042970192000000004,,,,,0.04113258,,,,,,,,,,,,,,,,0.054650947000000005
1962-09-07,,0.157245353,,0.042970192000000004,,,,,0.04192099,,,,,,,,,,,,,,,,0.055374574
1962-10-07,,0.161139965,,0.04494084,,,,,0.042052355,,,,,,,,,,,,,,,,0.055736657
1962-11-07,,0.162113652,,0.046912108,,,,,0.042315215,,,,,,,,,,,,,,,,0.054469891
1962-12-07,,0.16065304,,0.04651759900000001,,,,,0.042709604000000005,,,,,,,,,,,,,,,,0.05591739
1962-07-13,,0.161139965,,0.046320985999999995,,,,,0.042512443,,,,,,,,,,,,,,,,0.056641348
1962-07-16,,0.157245353,,0.045729227000000004,,,,,0.042578224000000005,,,,,,,,,,,,,,,,0.055555604
1962-07-17,,0.153350681,,0.04494084,,,,,0.042315215,,,,,,,,,,,,,,,,0.055555604
1962-07-18,,0.152377054,,0.044152472000000005,,,,,0.041986834,,,,,,,,,,,,,,,,0.054469891
1962-07-19,,0.152864009,,0.04454698,,,,,0.042381022000000004,,,,,,,,,,,,,,,,0.053927094
1962-07-20,,0.156271771,,0.045335352,,,,,0.042643840999999995,,,,,,,,,,,,,,,,0.053927094
1962-07-23,,0.154811263,,0.04454698,,,,,0.042841054,,,,,,,,,,,,,,,,0.053384180999999996
1962-07-24,,0.153350681,,0.044152472000000005,,,,,0.042315215,,,,,,,,,,,,,,,,0.051031463
1962-07-25,,0.153350681,,0.043364085,,,,,0.043103874,,,,,,,,,,,,,,,,0.051393542
1962-07-26,,0.153350681,,0.042378433,,,,,0.043366682000000004,,,,,,,,,,,,,,,,0.053022098
1962-07-27,,0.154324234,,0.042575687,,,,,0.043695085,,,,,,,,,,,,,,,,0.053022098
1962-07-30,,0.15773235300000002,,0.042970192000000004,,,,,0.044155075999999994,,,,,,,,,,,,,,,,0.052841007999999995
1962-07-31,,0.159679443,,0.043364085,,,,,0.045074935999999996,,,,,,,,,,,,,,,,0.054017395
1962-01-08,,0.159679443,,0.043364085,,,,,0.04428648599999999,,,,,,,,,,,,,,,,0.053927094
1962-02-08,,0.159679443,,0.04454698,,,,,0.045206357,,,,,,,,,,,,,,,,0.053927094
1962-03-08,,0.159679443,,0.04375859,,,,,0.045469142000000004,,,,,,,,,,,,,,,,0.051755354
1962-06-08,,0.151403487,,0.04494084,,,,,0.044680711,,,,,,,,,,,,,,,,0.051393542
1962-07-08,,0.149456054,,0.04494084,,,,,0.044155075999999994,,,,,,,,,,,,,,,,0.050850701
1962-08-08,,0.153350681,,0.045729227000000004,,,,,0.044023674000000006,,,,,,,,,,,,,,,,0.052841007999999995
1962-09-08,,0.151403487,,0.045729227000000004,,,,,0.043498084000000006,,,,,,,,,,,,,,,,0.052841007999999995
1962-10-08,,0.150429681,,0.04494084,,,,,0.043760880999999995,,,,,,,,,,,,,,,,0.053203154
