Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT
2005-07-27,29.81999969482422,47.10190963745117,14.343411445617676,20.97197723388672,36.89453125,,147.9105987548828,23.48976325988769,13.742446899414062,19.062381744384766,18.537872314453125,,8.642906188964844,8.293105125427246,10.476310729980467,,,35.32696914672852
2005-07-28,30.11000061035156,46.60759353637695,14.43315315246582,21.069406509399414,36.43630981445313,,146.20199584960938,23.562856674194336,13.861104965209961,19.189128875732425,18.559494018554688,,8.694350242614746,8.357460975646973,10.961111068725586,,,35.34114456176758
2005-07-29,29.63999938964844,46.614662170410156,14.320982933044435,20.81771278381348,36.30538558959961,,143.34271240234375,23.35021209716797,13.664383888244627,19.753143310546875,18.45859146118164,,8.622332572937013,8.293105125427246,10.934062004089355,,,35.00772857666016
2005-08-01,29.459999084472656,46.4310302734375,14.403244972229006,20.79335594177246,35.724449157714844,,145.26052856445312,23.45653343200684,13.698726654052734,19.759479522705078,18.682018280029297,,8.525609970092772,8.418755531311035,10.859158515930176,,,35.135433197021484
2005-08-02,28.6200008392334,46.84061813354492,14.575241088867188,20.752756118774414,35.52806091308594,,149.036376953125,23.622655868530273,13.82675838470459,19.94959831237793,19.32350349426269,,8.831198692321777,8.532148361206055,10.842517852783203,,,35.32696914672852
2005-08-03,28.10000038146973,47.06659698486328,14.61263656616211,20.92326545715332,35.59352493286133,,148.09490966796875,23.66253089904785,13.94853687286377,20.03832244873047,19.6406364440918,,8.943346977233887,8.532148361206055,10.79881763458252,,,35.24182891845703
2005-08-04,27.03000068664551,46.79824829101562,14.53037166595459,20.801475524902344,35.24167251586914,,148.30909729003906,23.562856674194336,13.85173225402832,19.77215576171875,19.691089630126953,,8.766374588012695,8.44327449798584,10.607392311096193,,,34.96517944335937
2005-08-05,27.10000038146973,46.74176788330078,14.43315315246582,20.687807083129886,33.47426986694336,,145.629150390625,23.42331123352051,13.758057594299315,19.83552360534668,20.008224487304688,,8.748884201049805,8.657804489135742,10.51584243774414,,,34.986446380615234
2005-08-08,26.739999771118164,46.60052490234375,14.395760536193848,20.6309757232666,33.163345336914055,,145.08120727539062,23.25053787231445,13.63628387451172,20.36785697937012,19.55413818359375,,8.674805641174316,8.688450813293457,10.609472274780273,,,34.86586380004883
2005-08-09,26.56999969482422,47.40556335449219,14.664979934692385,21.223674774169922,32.72148895263672,,145.2406005859375,23.277122497558594,13.770549774169922,20.557971954345703,19.712718963623047,,8.612041473388674,8.666998863220215,10.771769523620604,,,34.915515899658196
